id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement
7812800775,20140910T000000,264250,3,1,1420,7420,1420,0
2770604410,20141029T000000,608000,3,2.5,1760,1472,1640,120
9485951510,20140915T000000,450000,3,2.5,2790,48994,2790,0
1337800805,20140703T000000,1.76E+06,3,2,2360,4800,2360,0
4059400265,20141114T000000,339950,5,2,1890,6050,1890,0
993000100,20150410T000000,760000,6,3.75,3810,6150,3810,0
2917200085,20150408T000000,350000,2,1,1160,5395,860,300
3914000090,20150421T000000,541500,3,1.75,2320,55847,2320,0
4157600150,20150327T000000,730000,6,2.75,3280,16449,1910,1370
3624039111,20150429T000000,215000,3,1,980,5600,980,0
8099900490,20140515T000000,420000,3,2,1640,9972,1640,0
1687910100,20140530T000000,655000,4,2.25,2060,8470,1440,620
5419800330,20150115T000000,240000,3,2.5,1500,10652,1500,0
5035300085,20140602T000000,730000,4,2,2360,6000,1260,1100
325059131,20141013T000000,390000,4,1.5,1940,12100,1940,0
2201500450,20141028T000000,473000,3,1,1280,10000,1280,0
3342101270,20150324T000000,698000,4,3.5,3630,5670,3630,0
3574750150,20140514T000000,511000,3,2.5,1820,4883,1820,0
9828702055,20140508T000000,358000,2,1.5,960,1808,960,0
2207100650,20150410T000000,499990,3,1.75,1630,8400,1060,570
240000031,20150313T000000,322000,4,2.25,1940,10200,1360,580
2953000300,20141008T000000,201000,3,1,980,9682,980,0
6119700150,20141112T000000,765000,4,2.5,3140,16200,2570,570
9274200365,20140606T000000,920000,4,2.75,2880,5750,1710,1170
6187700501,20150415T000000,360000,4,2,1650,7552,860,790
4137020910,20150507T000000,297300,3,1.75,1980,9220,1980,0
1233100720,20140925T000000,399000,3,1,860,9403,860,0
3034200530,20140620T000000,400000,3,1,1430,10005,1430,0
1463400081,20140827T000000,230000,3,1.75,1260,10164,1260,0
1773101050,20150220T000000,290000,3,1,960,4560,960,0
1895450090,20150430T000000,323800,3,2.5,2060,7658,2060,0
5101406384,20141020T000000,574500,4,1.5,1430,6380,1430,0
6821102346,20140522T000000,505000,3,2.25,1670,1596,1220,450
1926049210,20150422T000000,372500,2,1,880,10950,880,0
1842200040,20140701T000000,425000,3,1.5,1300,19163,1300,0
2623089002,20150416T000000,446250,3,2.5,2380,214315,2380,0
4391600065,20140814T000000,330000,2,0.75,520,6862,520,0
3760500602,20150427T000000,608095,3,2.5,2680,17707,2680,0
6071000265,20150125T000000,550000,3,2.5,2140,10136,1320,820
3222059206,20140828T000000,265000,4,2.5,1820,16103,1820,0
3034200933,20140619T000000,399888,4,2.25,1820,8255,1320,500
2028701165,20140627T000000,430000,2,1,1050,2570,850,200
5634500234,20150513T000000,554990,3,2.5,2100,6092,2100,0
2310100180,20141107T000000,359950,3,2.5,2210,6280,2210,0
2767600921,20140623T000000,405000,2,1,860,2599,860,0
8835200790,20150406T000000,280000,2,1,870,4025,870,0
2473000410,20150408T000000,479950,4,2.25,2570,11070,2570,0
3286800110,20140904T000000,575000,5,1.75,2980,53578,2230,750
1402600110,20150226T000000,392000,4,2.25,2360,7733,2360,0
1126059170,20150225T000000,760500,4,2.25,2310,36136,2310,0
8035350090,20140616T000000,435000,3,2.5,2300,9521,2300,0
4389200753,20140819T000000,1.57E+06,4,2.75,2810,8570,2810,0
6818400110,20141203T000000,261000,4,1.5,2040,10488,1190,850
4217401035,20150507T000000,1.48E+06,3,2.25,3290,5000,2730,560
1683400165,20150430T000000,853800,7,4,2960,2665,1950,1010
1939120450,20140522T000000,657500,3,2.5,2670,10496,2670,0
4137010530,20140504T000000,331950,4,2.5,2530,9933,2010,520
2624039133,20140611T000000,514000,3,1.75,1720,5899,1220,500
2794700120,20140912T000000,496000,3,3.5,3090,27598,2020,1070
2944010210,20150218T000000,1.09E+06,4,2.5,3930,21894,3930,0
8651443360,20141106T000000,195700,3,1,1120,5200,1120,0
1338300180,20140729T000000,1.40E+06,4,2.25,3960,8640,2630,1330
624110540,20141205T000000,1.18E+06,4,3.25,4060,20822,4060,0
4039700090,20140923T000000,643403,3,2.5,2350,9648,2350,0
6752601110,20140512T000000,357000,4,2.5,2380,7066,2380,0
8861000210,20150408T000000,865000,3,1.75,1480,8163,1040,440
1088700100,20141118T000000,905000,3,2.5,2930,9280,2930,0
7893207925,20141022T000000,265000,3,1.5,1290,7100,1290,0
3449820100,20141224T000000,535000,2,2.5,2730,7246,2730,0
1588600110,20140811T000000,450000,3,1,1290,5440,790,500
8079040300,20150218T000000,460500,4,2.5,2170,7533,2170,0
7390400026,20141124T000000,315000,4,1.75,1850,8580,1140,710
2425059144,20150213T000000,607500,4,2.5,2110,13939,1270,840
7821200375,20150126T000000,432000,2,1,960,3235,960,0
1370800700,20150209T000000,1.70E+06,3,4,3910,5350,2610,1300
8857640710,20140820T000000,479000,4,2.5,2590,6139,2590,0
9558020240,20150320T000000,475000,5,2.75,3080,6600,3080,0
3834000400,20141119T000000,415000,3,1,1630,8146,1630,0
461002050,20140826T000000,450000,2,1,910,5000,910,0
724069065,20140703T000000,1.14E+06,3,2.5,2780,33503,2110,670
4307351180,20140915T000000,430000,5,3,3880,8432,3880,0
984100340,20140903T000000,296000,3,1.75,1360,10742,960,400
8159620260,20140711T000000,303000,4,2.25,2560,8927,1790,770
7559600200,20141021T000000,641000,4,2.5,2600,6015,2600,0
1995200320,20150210T000000,280000,3,2.25,1220,5739,790,430
4223000140,20140805T000000,260750,3,2,1560,9635,1260,300
7215730200,20141119T000000,601000,4,2.5,2080,5191,2080,0
1900600105,20140828T000000,255000,3,1.5,1490,6604,1490,0
8644300200,20140605T000000,555000,4,2.75,2020,10720,1420,600
3262301610,20141118T000000,865000,3,1.5,1530,10827,1530,0
524059250,20140922T000000,1.39E+06,4,2.5,3450,17400,2180,1270
8594400350,20140520T000000,315000,3,2.25,1400,31626,1140,260
4031000260,20140606T000000,200000,2,1,1730,9610,1380,350
1454100260,20141117T000000,357000,3,1,1370,6450,1370,0
1934800138,20141204T000000,390000,2,1.5,1050,934,960,90
9508500075,20140729T000000,462000,5,1.75,2840,10220,2210,630
2946003415,20140516T000000,174500,2,1,1010,5200,1010,0
1926049326,20150210T000000,305000,2,1,1210,7140,1210,0
7655900187,20150205T000000,449000,5,1.75,1720,14040,1150,570
7452500565,20140829T000000,260000,3,2,2710,5000,2710,0
2871000400,20140512T000000,751000,4,2.5,3110,6142,3110,0
6150200060,20150401T000000,370037,2,1,1250,9270,1250,0
3668000830,20140825T000000,229950,3,1.75,1900,8910,1900,0
2473460060,20150422T000000,349000,3,1.75,1740,7682,1330,410
9558021000,20150120T000000,348000,4,2.5,2070,3808,2070,0
1250201610,20150417T000000,1.22E+06,3,3.25,3030,5600,2220,810
1321720160,20150102T000000,510000,4,3,3610,18948,3610,0
5029450200,20150323T000000,265000,3,1.5,1520,6805,1040,480
723000226,20141028T000000,1.25E+06,3,2.75,2780,4815,2780,0
225079036,20150107T000000,937500,4,4,5545,871200,3605,1940
5255700160,20140805T000000,485000,3,1.75,2590,8384,1590,1000
5683500030,20150320T000000,489000,4,1,1150,5217,1150,0
312000295,20150122T000000,400000,2,1,920,5120,920,0
9510970520,20140616T000000,638000,3,2.5,2110,3600,2110,0
193600200,20140619T000000,440000,3,1.75,1170,8740,1170,0
2568300045,20140625T000000,305000,6,2,1900,8240,1200,700
2568300045,20150319T000000,649950,6,2,1900,8240,1200,700
8691410310,20150213T000000,680000,4,2.5,3290,6012,3290,0
1656600310,20140714T000000,629000,4,2.5,2660,22050,2660,0
3904940160,20140904T000000,555000,3,2.5,2160,7584,2160,0
1774200060,20140617T000000,669000,4,2.75,2700,35362,2700,0
4137070030,20140808T000000,272000,3,2.5,1980,6608,1980,0
2144800117,20140626T000000,270000,4,2.25,2600,9900,1600,1000
3392100140,20150106T000000,215000,3,1,1280,9775,1280,0
2581900060,20150402T000000,690000,3,1.5,1710,17707,1180,530
4058801230,20150305T000000,256000,4,1.75,1270,6825,1270,0
2787320140,20150324T000000,255000,3,2.25,1890,7314,1100,790
263000324,20140513T000000,550000,7,4,3440,8100,3440,0
254000695,20150508T000000,410000,3,1,1190,5280,1190,0
3013300830,20141106T000000,410000,2,1,1030,4366,1030,0
2475201070,20140716T000000,259000,3,1.75,1240,4000,1240,0
798000421,20150327T000000,292000,3,1,1730,21183,1030,700
4104500181,20140812T000000,1.65E+06,4,3.5,4610,12500,4610,0
8701600030,20141113T000000,518000,5,1,1590,5000,1190,400
8944360390,20150305T000000,485000,3,2.5,1760,3097,1760,0
7968460270,20150303T000000,259500,3,2,1330,35060,1330,0
9406570350,20150423T000000,354000,4,2.5,2340,5420,2340,0
686900030,20150323T000000,999950,3,2.25,3740,22464,2330,1410
6071300030,20140624T000000,464500,3,1.75,1150,10466,1150,0
5416500520,20140825T000000,300000,3,2.5,1750,4200,1750,0
1102000270,20140701T000000,1.08E+06,3,2.75,3890,7216,3260,630
5422430320,20140721T000000,309950,4,2.5,1770,6666,1770,0
3157600340,20140917T000000,315000,3,1,1160,3700,1160,0
2061100435,20140724T000000,499950,3,1,1440,5580,1440,0
7011201550,20140707T000000,780000,4,2,2600,4800,1400,1200
2581300055,20141121T000000,885000,3,3.25,2640,16090,1960,680
1344300045,20140507T000000,500000,2,1,1010,3885,1010,0
7575620640,20141219T000000,329000,3,2,1840,6755,1840,0
8645500270,20141028T000000,246000,4,1.75,1720,7455,1020,700
1246700136,20141223T000000,405000,3,1.5,1280,9600,1280,0
3211100240,20140529T000000,349000,4,1.75,1700,7800,1120,580
8078100140,20150323T000000,374950,4,2.5,1980,12062,1980,0
6675500105,20140729T000000,306000,3,2,1160,7217,1160,0
4040700310,20140805T000000,416000,4,1.75,1980,7840,990,990
6388910160,20140623T000000,560000,3,2.5,1960,12476,1960,0
4023500990,20140617T000000,260000,3,1.5,1270,20700,1150,120
2921049121,20140516T000000,306500,3,2.25,2060,38377,1560,500
7229210060,20141211T000000,299950,3,1.75,1980,11274,1480,500
4137040060,20150406T000000,265500,3,2.5,1450,8977,1450,0
7982600030,20140812T000000,219000,3,1.5,1200,12000,1200,0
1775930140,20150505T000000,365000,3,1.75,1830,17349,1230,600
3222079083,20140514T000000,499000,3,2,2090,42689,2090,0
3585210200,20140602T000000,366000,3,1.75,1510,8301,1510,0
2705600069,20150501T000000,514950,3,2.25,1310,1264,1310,0
8691360200,20140604T000000,875000,4,2.75,3790,10669,3790,0
9541600350,20150120T000000,831000,3,2.25,2240,8800,2240,0
8562740400,20140515T000000,689900,4,3.25,2740,7266,2060,680
705700960,20140724T000000,315000,3,2.5,1660,10763,1660,0
3374500520,20150429T000000,355000,0,0,2460,8049,2460,0
2645500013,20140624T000000,336500,3,1,1480,7284,970,510
5318100200,20140527T000000,1.10E+06,3,2.75,2640,4050,1750,890
2224700045,20140804T000000,375000,6,2,1900,8057,1170,730
4047200135,20140811T000000,289275,3,2,2860,24046,1700,1160
2009000830,20140708T000000,455000,4,3.5,3440,6000,3440,0
6619910240,20140625T000000,505000,3,1.75,1640,10695,1640,0
5288200070,20140730T000000,450000,3,1,1450,3350,1450,0
7852110070,20140608T000000,567500,3,2.5,2300,7398,2300,0
740500070,20141006T000000,265000,3,1.5,1460,8505,1460,0
4046601420,20141230T000000,340000,3,2,1570,14992,1570,0
2130700860,20150430T000000,375000,3,2,1540,8885,1540,0
3975400045,20141226T000000,920000,6,3,3300,4218,2200,1100
5451200520,20140612T000000,850000,4,2.25,2130,11843,2130,0
6600400270,20141210T000000,202000,3,1,1010,9750,1010,0
624100990,20140929T000000,725000,4,3,2420,12000,2420,0
2424059139,20150206T000000,900000,3,3.25,3870,33980,3150,720
2883200875,20150206T000000,680200,2,1.5,1960,6000,1210,750
1917300105,20150414T000000,216500,3,1,1170,9000,1170,0
7203000200,20141212T000000,325000,3,1.5,1890,7650,1890,0
9510971070,20140812T000000,675000,3,2.5,2250,4134,2250,0
3760500240,20150512T000000,435000,2,0.75,750,16321,750,0
4068300160,20150122T000000,263500,3,1.75,1610,14000,1050,560
1774220070,20150507T000000,550000,4,2.25,2590,36256,2590,0
1563102685,20150422T000000,875000,3,2.5,2520,3750,2520,0
395800370,20150411T000000,246600,4,1,1340,8400,1340,0
3918400013,20140701T000000,337000,3,2.25,1460,941,1460,0
1545804820,20141111T000000,240000,3,1.75,1380,7500,1380,0
7811220070,20140910T000000,490000,3,1.75,1510,11120,1510,0
5561100431,20140806T000000,510000,5,2.5,2510,83231,1260,1250
5145100310,20150307T000000,305000,3,1,910,8008,910,0
255550270,20150403T000000,350000,3,2.5,1970,3655,1970,0
1123049129,20150224T000000,284200,3,1.75,1540,6632,1070,470
9407150310,20150128T000000,357000,4,2.5,1980,9757,1980,0
7732501000,20140617T000000,854000,4,2.75,3150,38865,2480,670
1024069205,20150114T000000,1.18E+06,4,2.5,4700,49658,4700,0
5426300060,20141008T000000,1.00E+06,3,2.25,2300,15952,1150,1150
3797000400,20141125T000000,616500,4,2.25,1880,3000,1760,120
2877102196,20141125T000000,750000,4,2.75,2640,3750,1840,800
9265200060,20141007T000000,650000,6,4.5,3900,9100,2870,1030
2894700270,20140715T000000,275000,4,2.25,2670,10050,1420,1250
2862100260,20141003T000000,540000,4,1.75,1840,4280,920,920
2730000070,20140814T000000,225000,3,1,1120,10665,1120,0
4139400060,20150409T000000,845000,4,2.5,2970,9072,2970,0
4365200520,20150312T000000,490000,3,2.25,1410,7740,1410,0
3629980350,20141209T000000,753000,4,2.5,3060,8167,3060,0
3211600140,20150209T000000,475000,3,1.75,2490,7210,1290,1200
3598600049,20141003T000000,124000,1,0.75,840,7203,840,0
3598600049,20150424T000000,224000,1,0.75,840,7203,840,0
1232001070,20140814T000000,485000,2,1,1130,3800,1130,0
7812801925,20140624T000000,230000,4,1.75,1850,6000,1270,580
522059062,20141105T000000,372000,4,2.75,2330,14175,1800,530
4178500640,20150507T000000,306000,4,2.5,1880,9426,1880,0
9528104660,20140827T000000,905000,4,3.5,2980,3000,2340,640
5013500400,20150326T000000,440000,4,1,1440,6678,1040,400
2550820060,20150428T000000,280000,3,1.75,1630,10001,1100,530
425079046,20140729T000000,435000,3,2.5,1778,147823,1778,0
3905050240,20140624T000000,425000,3,2.5,1930,4500,1930,0
5381000070,20140826T000000,204950,2,0.75,1130,11429,1130,0
1245002445,20140714T000000,670000,2,1.75,1650,7500,1000,650
6865200831,20140507T000000,475000,2,1,820,2723,820,0
1446801000,20150320T000000,352000,5,2.5,2900,6650,1450,1450
4038700830,20150409T000000,575000,4,1.75,2330,8800,1260,1070
4094800260,20141126T000000,1.73E+06,4,3.5,4440,20668,3240,1200
2742100152,20141013T000000,491000,3,2,1660,5070,1660,0
8691410060,20140709T000000,750000,4,2.5,3020,7465,3020,0
1325059083,20140527T000000,830000,4,2.5,1850,50662,1430,420
7852011070,20150109T000000,1.14E+06,6,3.75,5960,20197,3900,2060
2323059074,20140709T000000,137124,3,1,960,27442,960,0
7950304075,20140813T000000,225000,4,1,1150,6000,1150,0
3260000340,20140622T000000,732600,4,2.5,2130,7300,1230,900
9552701000,20150316T000000,818000,4,2.25,2460,8001,2460,0
5469501200,20140820T000000,431000,3,2.25,2360,14950,2360,0
6300500105,20141002T000000,304000,2,2.25,1320,1034,1320,0
4400200060,20141021T000000,650000,5,2,1910,4667,1010,900
5422560860,20150410T000000,450000,2,2,1610,6160,1610,0
7789000260,20140822T000000,269000,4,1,1610,8401,1610,0
8861000060,20141231T000000,875000,3,1,1160,10732,1160,0
9350900550,20150429T000000,890000,4,2.25,2870,8393,1480,1390
9560800310,20141009T000000,565000,4,2.5,2280,9725,2280,0
9187200228,20150313T000000,448175,2,2,1370,1339,1150,220
7849202190,20141223T000000,235000,0,0,1470,4800,1470,0
7215730070,20140911T000000,680000,5,3,2970,6500,2970,0
121039083,20150206T000000,629000,3,1.75,1460,12367,1120,340
2770601677,20150422T000000,494000,3,3.5,1570,1486,1330,240
3720800070,20150127T000000,1.10E+06,4,3,2880,5500,1920,960
3558910570,20150116T000000,450000,5,2.5,1900,9460,1190,710
1081300390,20141030T000000,330000,3,1.75,2020,11050,1320,700
7805450560,20140820T000000,960000,4,2.5,3110,11397,3110,0
6648770240,20141224T000000,360000,4,2.5,2390,7056,2390,0
5104520810,20140810T000000,378000,3,2.5,2150,11672,2150,0
2719100400,20140912T000000,499950,3,1.75,1340,6250,1090,250
255000320,20140724T000000,450000,3,2.5,1990,12866,1990,0
5398600075,20140825T000000,523500,2,2,1600,5969,800,800
7695470200,20141208T000000,600000,3,2.5,2680,43995,2680,0
6892510200,20140602T000000,290000,3,2.5,2080,4828,2080,0
4123800320,20150206T000000,176000,3,3.25,1340,5434,1340,0
809001505,20140918T000000,885000,3,2,2590,3750,1790,800
3856905185,20140624T000000,483000,2,1.75,1240,3000,1240,0
4051100390,20150508T000000,240000,3,1,1310,7125,1310,0
579003240,20140925T000000,720000,4,2.25,2530,5200,1530,1000
2333230060,20141105T000000,311000,4,2.5,1780,5822,1780,0
7129303240,20150102T000000,332500,3,2,1600,7995,1600,0
1219000473,20140626T000000,164950,3,1.75,1570,15330,1080,490
1219000473,20150323T000000,371000,3,1.75,1570,15330,1080,490
5469700060,20150123T000000,264500,3,1.75,1650,16200,1650,0
1118000935,20140705T000000,1.74E+06,4,2.25,2920,6513,2260,660
8819900055,20150330T000000,503000,2,1,870,4280,870,0
1995200338,20141029T000000,738000,4,2.5,2830,5010,2170,660
91000320,20140923T000000,393000,2,1,980,3350,980,0
8887001600,20150412T000000,280000,2,1,990,45528,990,0
7183000060,20150325T000000,260000,4,2.5,2360,9647,1530,830
194000565,20150409T000000,505000,2,1,1000,4640,1000,0
3830610320,20150105T000000,241000,3,1.5,1660,8000,1120,540
7922710320,20150316T000000,530000,3,1.75,1520,9605,1520,0
1231000310,20140812T000000,713000,1,1,1180,4000,840,340
173000140,20140722T000000,487000,3,1.75,1770,10125,1770,0
8651411260,20141113T000000,128000,2,1,980,5393,980,0
7272000260,20141113T000000,210500,3,1,1840,10178,1040,800
2787700060,20150115T000000,420000,3,2.5,1810,7210,1210,600
5499700045,20141030T000000,679000,3,2.5,1780,4320,1780,0
9433000390,20141218T000000,784950,4,2.75,2840,4227,2840,0
7300400200,20141119T000000,352000,4,2.5,2650,6366,2650,0
2771101963,20140611T000000,386000,3,1.5,1270,1318,1080,190
123039346,20150430T000000,335000,3,1.75,1260,17000,1260,0
524069116,20140602T000000,472500,3,2,1750,15500,1490,260
3583300075,20141103T000000,599950,5,2.25,2680,13292,1340,1340
7203220030,20140724T000000,963990,4,3.25,3830,6765,3830,0
1250201550,20140925T000000,735000,3,2,1610,3600,1610,0
8651611260,20150317T000000,858450,3,4.25,3840,9751,3840,0
1797501275,20150507T000000,665000,5,2.75,2670,4000,1800,870
2215900800,20140731T000000,290000,3,2.5,2000,7414,2000,0
7883602650,20150413T000000,250000,2,1,860,4320,860,0
3546000340,20141008T000000,192500,3,1.75,1420,7205,1420,0
6118600045,20140825T000000,350000,4,2,2060,13400,2060,0
1123059116,20150319T000000,518000,4,2.5,2790,9910,2790,0
124000160,20140701T000000,563000,4,1,1410,3376,1410,0
8733000045,20141007T000000,375000,4,3,2420,9566,2420,0
263000327,20150227T000000,400000,3,2.5,1460,1319,1460,0
5153200358,20141029T000000,240000,5,1.75,2460,16000,1230,1230
2258500045,20140923T000000,317500,2,1,1000,5120,1000,0
6137500310,20150213T000000,1.32E+06,5,4,4420,36342,2740,1680
3323069045,20141110T000000,234000,3,1,1240,239144,1240,0
8563070030,20140513T000000,645000,3,2.5,1740,13750,1740,0
425049036,20150309T000000,649000,2,1,1280,4840,1200,80
8562750550,20150417T000000,605000,4,2.5,2520,3980,2520,0
767000159,20140821T000000,337900,3,3.5,1500,1471,1500,0
5366200030,20150205T000000,535000,3,2.75,2490,3600,2290,200
7857000861,20140922T000000,325000,4,1,1530,5684,1130,400
1094000030,20141215T000000,429950,4,2.25,1740,10875,1740,0
1853000030,20150416T000000,775000,3,2.5,3550,32807,3550,0
5318101040,20140731T000000,650000,2,1,1280,6000,1280,0
3623500049,20150501T000000,1.20E+06,4,2.25,2320,13114,2320,0
1026049036,20140910T000000,275000,2,1,1140,10404,1140,0
8568030030,20140729T000000,575000,4,3.5,3930,16970,3930,0
4022906531,20140806T000000,540000,3,2.5,2370,16455,1640,730
5700002325,20140605T000000,640000,3,1.75,2340,4206,1170,1170
2473100510,20140923T000000,275000,3,1.5,1240,9125,1240,0
629811600,20140724T000000,672800,4,2.5,2740,10533,2740,0
7923300310,20140527T000000,495000,4,2.25,1940,9144,1430,510
4054560140,20140926T000000,820000,3,2.5,2950,35108,2950,0
4027700632,20140609T000000,475000,4,2.75,1980,11443,1980,0
2818100060,20140520T000000,1.28E+06,4,2,2850,7861,1450,1400
1771000960,20150429T000000,380000,3,1,1160,9375,1160,0
2591830350,20140820T000000,397500,3,2,2130,8225,2130,0
8842400071,20140507T000000,352000,5,2.5,2420,8560,1620,800
7856700060,20150413T000000,893880,6,2.5,2820,8600,1430,1390
9186300060,20140916T000000,635000,5,3.25,3710,34200,2510,1200
3275740030,20140507T000000,420000,3,2.25,1770,8165,1770,0
452001860,20150321T000000,503000,3,2,1260,2500,750,510
7779200075,20140909T000000,689000,2,1.75,2330,10143,1220,1110
3975400260,20140902T000000,749500,4,2.75,2490,3840,1610,880
2225059336,20141006T000000,1.15E+06,6,3.75,4090,49542,3100,990
8567450060,20140609T000000,563500,4,2.5,2800,12831,2800,0
6178930340,20140630T000000,480000,4,3,2440,9664,1890,550
8731990370,20150422T000000,374950,4,3,2540,8800,1620,920
9407150350,20150410T000000,308950,3,2.5,1600,6250,1600,0
3438502200,20140917T000000,445000,4,2.75,2680,16934,1340,1340
1274500700,20150421T000000,237200,3,1.5,1220,9000,1220,0
5667100045,20140902T000000,453500,3,1.75,1550,7270,1550,0
2887700560,20150507T000000,616500,3,2,2080,4549,1040,1040
7215720070,20140806T000000,1.25E+06,5,5,5000,32909,5000,0
6638900550,20150407T000000,396000,1,1,630,5150,630,0
723049307,20140708T000000,210000,3,1,1070,8179,1070,0
7577700521,20141001T000000,539000,2,1.75,1900,5175,1200,700
7888700030,20140825T000000,605000,3,2.5,2960,18600,2960,0
3501600135,20140707T000000,437500,3,2,1490,4800,1490,0
1822059331,20140716T000000,215000,3,1.5,1500,15000,1500,0
7852030310,20140618T000000,440000,4,2.5,2410,4780,2410,0
8901001090,20141117T000000,525000,3,1,2000,22500,1680,320
192450200,20140821T000000,319900,3,1.5,1140,20383,840,300
1771100030,20150106T000000,335000,3,1,1120,9075,1120,0
1560920370,20141107T000000,485000,3,2.25,2900,35273,2900,0
8731981360,20140925T000000,359999,4,2.25,3220,7700,3220,0
9541600060,20140807T000000,799000,5,2.75,2500,19783,2500,0
2923049468,20140912T000000,280000,3,2.25,1610,10454,1610,0
8722100810,20140708T000000,1.05E+06,4,2.75,2250,3433,1500,750
7840800135,20141119T000000,290000,1,2,1240,4800,1240,0
8083350070,20141217T000000,235000,2,2.25,1660,2748,1660,0
1923800135,20141001T000000,495000,3,1.75,2080,3000,1040,1040
1310980070,20150224T000000,290000,3,2.25,1880,7488,1880,0
3110800030,20141028T000000,230000,4,1.5,1050,9516,1050,0
8731801260,20150220T000000,234000,3,1.75,1480,8475,1480,0
7202270700,20141003T000000,597400,4,2.5,2420,4500,2420,0
7230300060,20140805T000000,370000,4,2.5,2190,17600,1110,1080
11510700,20140519T000000,755000,4,2.5,2660,10452,2660,0
586470350,20150403T000000,342000,3,2.5,2430,5715,2430,0
6840700036,20140728T000000,497000,2,1,770,3325,770,0
1824069083,20150429T000000,835000,3,1,3060,30166,3060,0
1836980240,20141015T000000,730000,4,2.75,2920,4500,2920,0
3528900160,20141001T000000,655000,3,1,1370,5250,1070,300
1442800060,20141120T000000,205000,3,2.5,1870,3118,1870,0
8722100030,20150407T000000,632750,4,2,1800,4800,1800,0
1723049624,20140512T000000,330000,5,3,2100,7715,1250,850
4040400200,20141007T000000,527500,5,2.25,2530,8250,2530,0
8691391090,20140508T000000,716500,4,2.5,3290,6465,3290,0
7853302190,20141217T000000,388500,4,2.5,1890,5395,1890,0
3260000700,20140904T000000,530000,3,1.75,1680,7770,1680,0
5126300510,20150108T000000,419000,3,2.5,2170,4517,2170,0
7199330370,20150309T000000,385000,3,1.75,1200,7360,1200,0
1854900240,20140528T000000,655000,4,2.5,2990,5669,2990,0
6738700335,20140701T000000,1.70E+06,4,2.75,3770,10900,3070,700
322059264,20140926T000000,279000,2,1,1020,47044,1020,0
5557500270,20150209T000000,262000,3,1.5,1700,9579,1100,600
9164100125,20140807T000000,533000,4,1,1550,4750,1550,0
7370600045,20150402T000000,640000,3,1.75,1680,8100,1680,0
8594400060,20140609T000000,285000,3,2.25,1680,35127,1680,0
7818900060,20140708T000000,458400,4,2.5,1910,10300,1910,0
2126059139,20150318T000000,620000,5,3.25,3160,10587,2190,970
1759701600,20140512T000000,465000,3,1.5,2020,11358,1190,830
1795920310,20140804T000000,690000,4,3.75,3210,7054,3210,0
1626069139,20140821T000000,462500,3,2.25,2350,51400,1390,960
3303951600,20140820T000000,369950,4,2.5,1910,10221,1910,0
3353402400,20150326T000000,124500,2,1,840,6480,840,0
2332700060,20140806T000000,950000,4,2.25,2620,10920,2620,0
4040800260,20140616T000000,418000,4,1.5,1220,10580,1220,0
1202000140,20141210T000000,160000,3,1,1060,8000,1060,0
4022902050,20150415T000000,457000,4,2.5,2200,10800,1500,700
4364200125,20150129T000000,530000,2,1.75,2120,7680,1130,990
4036801245,20140522T000000,385000,3,1,1250,7300,1250,0
7375100070,20150318T000000,491000,3,1.75,1440,7800,1440,0
686400060,20140820T000000,521000,4,2.25,1890,8034,1890,0
1645000710,20150410T000000,255000,3,1,1140,8528,1140,0
5476800069,20140527T000000,292050,5,3,2840,7199,1710,1130
823059185,20140520T000000,326000,6,3,1880,7200,1880,0
4364200075,20140624T000000,300000,2,1,750,5120,750,0
2473420070,20150430T000000,291600,3,1.75,1630,7480,1330,300
5706201360,20150219T000000,435000,5,1.5,1720,12551,1720,0
4442800012,20141218T000000,465000,3,2.5,1600,1311,1600,0
3339900640,20140620T000000,200000,3,2.25,1230,7420,1230,0
425400070,20140717T000000,238000,3,1.5,1610,6132,1090,520
4036800370,20141103T000000,455000,4,2.5,1320,7000,1320,0
2412600070,20141030T000000,230000,6,3,2180,7220,2180,0
8805900570,20140911T000000,808000,4,2.25,2190,4104,1410,780
9178600810,20141217T000000,578500,3,1,1490,5700,1490,0
2979800764,20140605T000000,390000,3,2,1463,868,1463,0
3904980270,20150505T000000,517500,3,2.5,1800,3933,1800,0
6738700075,20140626T000000,755000,4,2.75,2880,4000,2100,780
1646501920,20141030T000000,579500,3,1.75,1250,4120,980,270
2997800075,20140929T000000,649950,3,2.75,1670,1350,1350,320
4440400125,20140508T000000,228000,4,1.75,2000,6120,1100,900
3423600060,20141202T000000,665000,4,1.75,2280,3680,1470,810
1523560030,20150325T000000,689000,4,2.5,2110,6069,2110,0
2896000710,20141022T000000,560000,4,2.5,2520,11240,1440,1080
9238900060,20140529T000000,529000,3,1,1590,6420,1590,0
1081310060,20150108T000000,375000,5,2.5,2100,14858,2100,0
3256400060,20140923T000000,325000,4,2.75,2090,9240,2090,0
8914200060,20150115T000000,583000,4,2.5,3390,10519,3390,0
732000160,20150429T000000,330000,2,1,790,9784,790,0
1592080060,20150417T000000,262000,3,2.5,1970,8727,1970,0
7852190320,20150313T000000,555000,4,2.5,2870,6776,2870,0
7950303270,20150302T000000,585000,2,1,1110,6000,1010,100
7853340960,20150227T000000,425590,3,2.75,1940,3088,1770,170
7312900060,20140603T000000,235000,2,1,720,4840,720,0
1231001090,20140724T000000,362362,2,1,710,4000,710,0
1545805460,20150204T000000,252000,3,2,1370,7500,1370,0
